id	age	gender	engagement	mem.edu	zip	channel	progressivism	harm	fair	in.group	authority	purity	account.age	region	public.sector	sustainability	localism	pub.greater.priv	experience.more.important	teachers.underpaid	main.focal.value	support.of.focal.value
1452	30	female	Not Engaged	5	NA	Branch	1.75	4.25	4.25	3.25	2.5	1.75	4.871	Thurston	yes	4.166666667	5.25	5	5	5	Specify	9.126386449
1453	53	female	Highly Engaged	6	98501	Branch	1.208333333	4.25	4.5	4.25	2.5	2.75	24.682	Thurston	yes	3.833333333	4.75	2	4	5	Hunger/Poverty	9.126386449
1456	93	female	Not Engaged	4	99161	Branch	-0.083333333	4	4	4	4.25	4	1.332	E WA Non Metro	no	4	4	5	5	6	Hunger/Poverty	4.400921481
1457	32	female	Not Engaged	3	98503	Branch	-1.583333333	1.25	2.25	3	2.75	4.25	2.816	Thurston	no	3.833333333	5.75	2	3	6	Hunger/Poverty	17.73082876
1459	41	other	Highly Engaged	6	98110	Branch	1.625	3	3.25	2.25	1.25	1	6.863	W WA Non Metro	yes	4.833333333	4.5	3	4	2	Health (i.e. cancer research)	16.80490868
1459	41	other	Highly Engaged	6	98110	Branch	1.625	3	3.25	2.25	1.25	1	6.863	W WA Non Metro	yes	4.833333333	4.5	3	4	2	Health (i.e. cancer research)	16.80490868
1459	41	other	Highly Engaged	6	98110	Branch	1.625	3	3.25	2.25	1.25	1	6.863	W WA Non Metro	yes	4.833333333	4.5	3	4	2	Health (i.e. cancer research)	16.80490868
1472	64	male	Not Engaged	8	98106	Branch	-0.333333333	3.5	3.5	3.75	3.75	4	30.926	W WA Metro	yes	4.5	4.25	4	5	4	Environment	4.725464968
1473	68	female	Engaged	6	98368	Branch	1.791666667	4.5	3.75	2.75	2.25	2	30.849	W WA Non Metro	yes	4.666666667	5.5	3	4	6	Education	25.71385937
1485	18	male	Not Engaged	2	98225	Branch	2.5	3.75	3.75	2.25	1.25	0.25	9.619	W WA Non Metro	no	4.833333333	4.5	3	4	6	Environment	5.711234151
1487	60	female	Highly Engaged	2	98503	Branch	1.75	4.25	3.75	2.5	1.75	2.5	31.866	Thurston	yes	5.5	5.75	4	2	6	Hunger/Poverty	45.18339346
1490	62	female	Highly Engaged	6	98502	Branch	2.791666667	5	4.75	1.75	2.25	2.25	22.575	Thurston	yes	5.5	5.75	2	5	6	Animal rights	71.24944884
1490	62	female	Highly Engaged	6	98502	Branch	2.791666667	5	4.75	1.75	2.25	2.25	22.575	Thurston	yes	5.5	5.75	2	5	6	Animal rights	71.24944884
1491	64	female	Highly Engaged	3	98503	Branch	0.083333333	3.75	3.75	3.75	3	4.25	24.825	Thurston	yes	3.5	4.25	4	4	5	Arts & culture	5.711234151
1492	44	female	Not Engaged	3	99206	Branch	0.416666667	4.25	4.75	3	4.5	4.75	0.055	E WA Metro	no	4.333333333	5	3	4	4	Health (i.e. cancer research)	32.83925536
1493	33	male	Engaged	4	99163	Branch	0.708333333	3.75	3.5	2	3.25	3.5	0.696	E WA Non Metro	no	4.5	3.75	3	4	4	Hunger/Poverty	0
1495	34	female	Engaged	6	NA	Branch	2.5	3.25	4.75	2.25	1.25	1	5.049	W WA Metro	yes	5.333333333	4.5	2	3	5	Human/Civil rights	9.126386449
1497	51	female	Not Engaged	3	98005	Branch	2.875	4	4.25	1.75	1.75	0.25	14.567	W WA Metro	no	4.833333333	4	3	2	5	Education	9.126386449
1498	61	male	Engaged	8	98177	Branch	0.041666667	4	3.25	4.25	3.5	3	26.488	W WA Metro	no	5.333333333	5.5	2	5	6	Education	37.56472033
1500	70	female	Highly Engaged	4	98498	Branch	1.875	3	3.75	1.5	1.5	1.5	38.151	W WA Metro	yes	3.333333333	3.25	4	2	3	Human/Civil rights	4.725464968
1520	42	male	Engaged	6	98902	Branch	1.791666667	4.75	4	2.75	2.25	2.75	21.123	E WA Non Metro	yes	5.666666667	6	4	4	6	Human/Civil rights	14.8376206
1521	42	female	Not Engaged	4	98502	Branch	-0.25	2	2	3	2.25	1.5	7.545	Thurston	no	4.666666667	1.5	5	5	3	Hunger/Poverty	10.62476433
1524	61	male	Engaged	4	NA	Branch	0.166666667	4.25	4.25	3.75	4.5	4	2.485	W WA Metro	no	5.333333333	6	3	4	5	Law enforcement	24.17496395
1526	35	female	Engaged	3	NA	Branch	0.375	4.5	3.75	4.25	3.75	3.25	4.532	Thurston	no	4	5.25	3	3	5	Law enforcement	45.18339346
1527	49	male	Highly Engaged	4	99216	Branch	0.333333333	2.25	3.75	3	3.75	1.25	23.323	E WA Metro	yes	4	4.75	5	3	1	Education	41.14775558
1529	64	male	Engaged	3	99205	Branch	0.166666667	4.25	4.25	3.75	4	4.5	17.57	E WA Metro	yes	3.166666667	4.5	1	3	4	Law enforcement	16.74505958
1530	46	female	Not Engaged	6	98208	Loan	0.291666667	2.5	1.25	0.75	1.75	2.25	1.918	W WA Metro	yes	3.666666667	4.25	1	6	6	Hunger/Poverty	12.07944371
1533	68	male	Engaged	3	99224	Branch	0.166666667	3.5	4.5	4	3.25	4.25	30.953	E WA Metro	yes	3.833333333	3.75	3	4	1	Environment	4.400921481
1537	26	female	Engaged	4	98105	Branch	0.416666667	2.5	3	2.5	2.75	1.75	4.964	W WA Metro	yes	5	5	3	6	4	Health (i.e. cancer research)	13.38975638
1543	32	male	Highly Engaged	6	99206	Branch	0.458333333	3.5	3.25	3.25	2.5	3	12.685	E WA Metro	yes	3.333333333	4	4	3	6	Education	24.4235818
1568	67	male	Engaged	6	99163	Branch	3.25	5	5	2.25	1.5	1.5	3.751	E WA Non Metro	yes	5.666666667	6	6	1	6	Human/Civil rights	44.92609392
1572	46	female	Not Engaged	6	98115	Branch	1.208333333	4	4.25	3	2.75	3	3.852	W WA Metro	yes	4.333333333	4.75	4	4	6	Human/Civil rights	9.126386449
1573	27	male	Engaged	4	NA	Branch	0.833333333	3.75	4.25	2.75	3.25	3.5	1.636	W WA Metro	yes	4.833333333	4.25	3	3	5	Health (i.e. cancer research)	14.8376206
1575	42	female	Not Engaged	4	99004	Branch	1.166666667	3.5	4.5	3.5	2.75	2.25	11.381	E WA Metro	yes	3.5	4	3	4	6	Education	4.400921481
1577	64	male	Not Engaged	5	98596	Branch	0.5	4.75	3.75	3.75	3.75	3.75	7.279	W WA Non Metro	yes	1.833333333	4	1	6	1	Health (i.e. cancer research)	9.126386449
1578	59	male	Engaged	4	NA	Branch	0.625	1.25	2	1.75	0.75	0.5	31.252	W WA Metro	yes	5.333333333	6	3	3	4	Environment	22.45629373
1581	46	female	Engaged	5	98117	Branch	1.083333333	2.75	2.75	2.25	0.75	2	27.367	W WA Metro	no	5.333333333	4.75	2	4	6	Human/Civil rights	28.68013657
1585	64	female	Engaged	4	99163	Branch	0.333333333	3.75	3.75	3	3.25	4	16.17	E WA Non Metro	yes	4.333333333	4.75	3	4	4	Animal rights	6.223842846
1586	62	other	Highly Engaged	3	98354	Branch	0.541666667	4	4.25	4	3.75	3	16.06	W WA Metro	no	3	4.75	4	2	5	Human/Civil rights	9.126386449
1587	68	male	Engaged	3	98105	Branch	1.5	4.5	4.5	3.25	3.25	2.5	4.984	W WA Metro	no	5.666666667	5.75	4	4	6	Homelessness	14.8376206
1588	66	female	Engaged	3	98532	Branch	0.416666667	4.5	4.5	3.75	5	3.5	26.408	W WA Non Metro	no	3.333333333	4.75	1	1	4	Hunger/Poverty	28.73998567
1590	47	female	Not Engaged	3	98520	Loan	0.333333333	3.75	3.75	3.75	3	3.5	1.041	W WA Non Metro	no	4.166666667	5.25	2	4	6	Hunger/Poverty	22.45629373
1592	61	female	Not Engaged	4	98133	Branch	0.041666667	3.25	3.5	2.75	2.5	4.75	37.425	W WA Metro	yes	4.833333333	4.5	6	4	6	Health (i.e. cancer research)	12.40398719
1593	64	female	Engaged	2	NA	Branch	0	4	4.5	4.5	3.75	4.5	3.992	Thurston	no	1	4	3	5	6	Hunger/Poverty	28.68013657
1594	37	female	Highly Engaged	4	98502	Branch	3.083333333	5	4.5	1	2	2	12.534	Thurston	no	5.666666667	5	2	3	4	Specify	37.56109458
1595	74	female	Highly Engaged	3	98532	Branch	0.25	4.5	4	4.25	3.25	4.5	33.238	W WA Non Metro	yes	3	5.25	1	4	1	Hunger/Poverty	48.44095911
1615	45	female	Highly Engaged	3	98501	Branch	-0.458333333	0	0.75	0	1.25	1.25	24.904	Thurston	yes	6	2.75	1	1	1	Human/Civil rights	16.33599848
1619	61	other	Highly Engaged	5	98335	Branch	0.708333333	4	3.75	3.25	3.25	3	43.447	W WA Metro	yes	4.166666667	4.75	2	5	6	Environment	10.62476433
1620	34	female	Not Engaged	3	98501	Branch	1.125	3.75	4	3.5	2	2.75	3.816	Thurston	no	4.5	6	1	3	6	Education	14.8376206
1621	43	female	Engaged	3	98501	Other	0.25	3.5	3.5	3.25	3.25	3.25	0.901	Thurston	yes	4.333333333	3.5	4	4	6	Education	4.400921481
1623	20	female	Not Engaged	4	98532	Branch	2.083333333	3.75	3.75	1.25	1.5	2.25	1.764	W WA Non Metro	yes	4.833333333	4.25	3	5	4	Environment	22.45629373
1624	81	female	Not Engaged	3	98203	Branch	-0.041666667	4	4.25	4	4.25	4.25	35.236	W WA Metro	yes	4.166666667	5	2	3	6	Domestic abuse	4.400921481
1626	42	female	Highly Engaged	6	98117	Branch	2.083333333	4.5	4	1.25	2.5	2.75	7.899	W WA Metro	yes	3.333333333	6	3	4	6	Homelessness	16.74505958
1627	67	female	Engaged	2	98501	Branch	0.916666667	5	4	3.25	4	3.5	22.899	Thurston	no	4.166666667	4.5	5	3	4	Hunger/Poverty	15.35022929
1628	23	male	Highly Engaged	4	98502	Branch	2.791666667	4.75	5	2	1.5	2.75	2.255	Thurston	no	5.833333333	6	4	4	6	Arts & culture	62.74055721
1629	46	female	Engaged	6	98102	Branch	2	4.75	4.75	3.25	1.25	3.75	4.564	W WA Metro	no	5.333333333	4	2	3	5	Domestic abuse	4.725464968
1630	38	female	Highly Engaged	3	98148	Branch	0.583333333	4.5	4.5	4.25	3.5	4	12.841	W WA Metro	yes	4.5	2.25	4	4	4	Homelessness	0
1695	59	female	Highly Engaged	3	98499	Branch	0.083333333	4.5	4.5	4.75	4.75	3.75	3.173	W WA Metro	yes	4.5	5	1	3	6	Hunger/Poverty	4.725464968
1696	65	male	Not Engaged	3	99360	Branch	0.375	4.25	4	4.25	3.75	3.25	30.83	E WA Non Metro	yes	4.5	5.5	5	5	4	Law enforcement	21.06146345
1697	47	female	Engaged	4	98512	Branch	1	4.25	3.75	2	3.75	3.25	17.126	Thurston	no	4.666666667	5	2	5	6	Hunger/Poverty	24.12193002
1701	45	female	Not Engaged	6	98125	Branch	0.75	4	4	3.25	3.25	3.25	0.592	W WA Metro	yes	4.833333333	4	5	5	6	Animal rights	6.223842846
1702	64	male	Engaged	6	98584	Branch	1.458333333	3	3.25	1.5	1.75	1.75	6.521	W WA Non Metro	yes	4.5	5	2	5	5	Human/Civil rights	45.81337145
1703	54	female	Highly Engaged	3	98513	Branch	1	5	4.5	3.25	4.25	3.75	11.458	Thurston	no	5	5	3	3	6	Hunger/Poverty	28.68013657
1704	21	male	Engaged	5	98466	Branch	2.333333333	4.25	3.75	1.5	2.5	1	1.079	W WA Metro	no	3.5	4.75	4	5	6	Domestic abuse	16.80490868
1705	61	female	Engaged	4	98650	Branch	1.375	4.75	4	3	2.25	3.75	3.723	W WA Non Metro	no	6	4.75	4	5	5	Environment	23.02875152
1736	81	male	Engaged	4	NA	Branch	0	3.75	4.25	4.5	4	3.5	2.23	W WA Metro	no	3.833333333	4.25	1	3	4	Education	44.66715901
1737	39	male	Highly Engaged	3	98258	Loan	-0.5	2	2	2.5	2.5	2.5	2.236	W WA Metro	no	3.833333333	4.5	5	5	6	Health (i.e. cancer research)	4.725464968
1739	31	female	Highly Engaged	6	98020	Branch	2.25	3.5	4	0.75	1.75	2	9.466	W WA Metro	yes	4.666666667	3.75	6	5	6	Health (i.e. cancer research)	34.75408919
1740	69	female	Highly Engaged	6	98502	Branch	1.75	4.25	4.25	2.25	1.5	3.75	30.359	Thurston	yes	5	5.75	5	3	6	Homelessness	16.74505958
1741	69	male	Not Engaged	6	98502	Branch	0.833333333	3	1	1	2	0.5	19.148	Thurston	yes	5.333333333	5	3	6	5	Specify	10.94930781
1742	73	male	Highly Engaged	6	98503	Branch	0.583333333	3.75	4.75	3.5	4	3.5	27.334	Thurston	yes	4.833333333	5	3	5	5	Domestic abuse	28.73998567
1751	21	male	Not Engaged	3	98277	Loan	-0.708333333	3.25	2.5	3.75	3.5	3.5	0.814	W WA Non Metro	yes	3.666666667	4.25	2	6	3	Human/Civil rights	0
1757	43	male	Highly Engaged	4	99205	Branch	0	3.5	3.5	3.5	3.5	3.5	12.992	E WA Metro	no	6	5	5	4	5	Homelessness	89.12376123
1758	68	male	Not Engaged	3	98908	Branch	0.041666667	4.25	4.5	4.25	4.5	4.25	13.452	E WA Non Metro	no	4.833333333	5	6	5	6	Law enforcement	4.400921481
1760	59	male	Not Engaged	4	99205	Branch	0.666666667	4	4	3.5	4	2.5	2.197	E WA Metro	no	3.5	4.25	1	4	4	Health (i.e. cancer research)	22.45629373
1762	56	other	Highly Engaged	3	98516	Branch	0.375	2.25	2	2.5	1.25	1.5	37.992	Thurston	yes	3.666666667	3.75	1	4	1	Animal rights	0
1763	54	female	Not Engaged	3	98501	Branch	1.25	4.5	5	1.5	4	5	10.123	Thurston	no	5	5.75	4	6	4	Education	4.400921481
1766	63	male	Not Engaged	5	98926	Branch	1.166666667	3.75	4.25	3.5	2.75	2.25	0.729	E WA Non Metro	yes	5.833333333	4.25	4	1	4	Environment	14.8376206
1768	56	female	Highly Engaged	4	98951	Branch	0.791666667	3.5	3.25	2.5	2.5	2.75	17.211	E WA Non Metro	yes	3.333333333	3.25	3	4	4	Health (i.e. cancer research)	10.11215563
1770	51	female	Highly Engaged	6	98501	Branch	2.666666667	4.75	4.75	2	2.25	2	14.121	Thurston	yes	4.5	5.25	3	3	6	Human/Civil rights	47.23489757
1771	57	male	Engaged	3	98503	Branch	0.875	4	3.75	3.75	2.75	2.5	2.825	Thurston	no	2.166666667	3.5	2	2	4	Law enforcement	44.78202878
1783	55	female	Highly Engaged	6	NA	Branch	1.541666667	3.25	2.5	1.5	0.75	1.75	22.638	Thurston	yes	5.166666667	5.75	4	1	6	Environment	16.33599848
1788	65	female	Engaged	4	98371	Branch	0.916666667	4.75	4.25	3.25	3.75	3.75	25.132	W WA Metro	yes	4.333333333	4.75	3	6	6	Domestic abuse	10.43669912
1789	63	female	Highly Engaged	6	98512	Branch	2.333333333	5	5	2.75	2.5	2.75	11.238	Thurston	no	5.166666667	5.75	3	5	6	Environment	14.8376206
1790	58	female	Engaged	4	99163	Branch	-0.875	3.25	3	4.5	4.25	3.25	30.945	E WA Non Metro	yes	2.666666667	5.5	5	3	6	Domestic abuse	21.06146345
1791	35	male	Highly Engaged	6	99163	Branch	-0.5	3	3.5	3.5	4	3.75	2.34	E WA Non Metro	yes	4	4	3	6	6	Education	49.83216364
1792	64	female	Highly Engaged	3	98506	Branch	1.791666667	4.75	4	2.5	2	3.25	42.808	Thurston	yes	5.5	6	6	1	6	Homelessness	49.09843265
1795	47	female	Engaged	3	98908	Branch	0	4	4.5	4.25	4.5	4	12.293	E WA Non Metro	no	3	4.75	3	2	2	Law enforcement	9.126386449
1797	59	female	Highly Engaged	8	98115	Branch	2.125	4.5	4.25	2.5	2.5	1.75	7.515	W WA Metro	yes	4.333333333	4	2	1	6	Animal rights	36.3586588
1822	36	male	Highly Engaged	4	99163	Branch	-0.5	1.75	2.75	3.75	2.5	2	20.129	E WA Non Metro	no	2.666666667	3	4	4	4	Education	4.400921481
1980	54	female	Highly Engaged	3	NA	Branch	0.458333333	3.75	3.5	3.5	3	3	23.849	Thurston	yes	3.5	4.75	4	6	4	Education	21.06146345
1981	40	female	Not Engaged	4	98296	Branch	-0.458333333	2.5	3.25	3	3.75	3.25	8.307	W WA Metro	no	4.166666667	4.75	4	5	3	Health (i.e. cancer research)	0
2015	63	male	Engaged	5	98126	Branch	1.416666667	4	4	2.75	2.75	2.25	21.942	W WA Metro	yes	4	3.75	4	4	5	Health (i.e. cancer research)	16.74505958
2084	59	female	Highly Engaged	3	99206	Branch	0.625	3.5	3.75	3.5	2.75	2.75	12.932	E WA Metro	yes	2.166666667	4.5	3	5	6	Hunger/Poverty	5.711234151
2088	58	male	Engaged	3	98258	Branch	-0.208333333	4.5	3.25	4.5	4	3.75	22.956	W WA Metro	yes	4.166666667	3.5	1	5	5	Hunger/Poverty	9.126386449
2093	54	female	Highly Engaged	5	99201	Branch	0.416666667	5	4.5	4.5	3.75	4.75	15.986	E WA Metro	no	5.833333333	5.75	3	5	6	Health (i.e. cancer research)	31.34087749
2095	66	female	Highly Engaged	6	98502	Branch	0.916666667	4.25	3.25	3.25	2.75	2.5	28.258	Thurston	yes	5	4	5	2	5	Education	28.73998567
2096	27	female	Engaged	4	99204	Branch	0.583333333	4.25	3.25	3	3.25	3.25	10.515	E WA Metro	yes	3.166666667	4	2	4	3	Human/Civil rights	4.725464968
2101	62	male	Not Engaged	3	98503	Branch	0.875	4	4.75	3.5	4.25	2.75	45.364	Thurston	no	3.166666667	5	5	5	6	Human/Civil rights	33.3325325
2356	53	male	Engaged	2	98155	Branch	2.375	4.5	4.25	1.75	2	2.25	21.307	W WA Metro	yes	5.5	5	4	5	6	Environment	17.79067786
2376	20	female	Not Engaged	5	99208	Branch	0.5	4	3.5	4.25	2.75	2.75	20.696	E WA Metro	yes	4.333333333	4.25	4	4	5	Environment	52.09706339
2520	71	female	Highly Engaged	6	98465	Branch	0.333333333	5	4.5	3.75	4.5	5	9.205	W WA Metro	yes	5	5.25	1	2	6	Specify	36.3586588
2592	46	female	Engaged	4	98372	Branch	0.583333333	4	4.5	4	4	3	2.69	W WA Metro	yes	2.833333333	4.5	5	4	4	Health (i.e. cancer research)	20.75981166
2600	24	female	Not Engaged	4	98117	Loan	0.458333333	3.75	3.5	3.25	3.25	3	0.348	W WA Metro	no	5.5	5	2	5	5	Health (i.e. cancer research)	21.06146345
2692	45	male	Engaged	4	99163	Branch	0.416666667	4.5	5	3.5	4.5	5	14.545	E WA Non Metro	yes	4.333333333	4	2	3	6	Education	12.40398719
2695	52	female	Engaged	4	NA	Branch	0	4	4	4	4	4	1.137	W WA Metro	yes	5	5	5	5	5	Homelessness	100
2703	34	male	Not Engaged	3	98036	Loan	-0.208333333	3.75	3.5	4	4.25	3.25	0.836	W WA Metro	no	2.5	2.75	3	5	5	Animal rights	37.50487123
2708	27	male	Engaged	4	98513	Branch	-0.583333333	3	2	3.25	3.75	2.25	14.351	Thurston	yes	3.5	4.5	1	5	4	Domestic abuse	4.400921481
2726	82	male	Engaged	2	NA	Branch	1.125	5	4.75	4.5	3.75	3	8.074	Thurston	yes	4.5	5.5	4	5	6	Health (i.e. cancer research)	10.43669912
2727	53	female	Engaged	5	98136	Branch	1.125	3	4.25	2.25	3.25	2	22.019	W WA Metro	yes	5.5	5	3	4	6	Health (i.e. cancer research)	9.126386449
2728	38	female	Engaged	4	NA	Branch	1.208333333	4.25	4	3	2.5	3.25	0.641	Thurston	no	3.333333333	4.75	1	5	6	Domestic abuse	26.88010691
2729	48	female	Highly Engaged	7	NA	Branch	1.375	4.5	4.25	3.5	2.5	3	1.814	Thurston	yes	5.833333333	6	5	6	6	Environment	22.45629373
2735	66	male	Not Engaged	6	98685	Other	1	2.75	4.75	2.75	3	2.5	1.488	W WA Metro	yes	4.833333333	4.75	4	3	6	Animal rights	46.38582924
2751	70	female	Highly Engaged	4	98512	Branch	0.708333333	4.25	4.5	2.75	3.5	4.75	28.214	Thurston	no	4.333333333	5.25	3	4	5	Health (i.e. cancer research)	21.06146345
2796	80	female	Highly Engaged	4	NA	Branch	0.75	4.5	4	3.75	3.25	3.5	23.751	Thurston	yes	2.833333333	3	5	4	4	Domestic abuse	9.126386449
2811	20	female	Not Engaged	3	98512	Branch	1.875	4	2.75	1.25	2	1.25	4.285	Thurston	no	4.333333333	5	4	6	6	Education	56.02343723
2835	50	female	Engaged	5	98502	Branch	1.708333333	4.25	4.5	3	2.75	2.25	16.781	Thurston	yes	5.5	6	4	5	6	Education	28.73998567
2838	72	female	Highly Engaged	3	98506	Branch	1.166666667	2.75	4.75	3.75	2.5	1.5	43.781	Thurston	yes	5.666666667	6	2	5	5	Hunger/Poverty	37.04848589
2881	53	male	Highly Engaged	6	98115	Branch	1.625	4.5	3.75	2.25	3	2.25	14.962	W WA Metro	yes	4.5	4.75	2	5	6	Homelessness	32.83925536
2901	81	female	Highly Engaged	3	99208	Branch	0.541666667	4.5	4.25	4.25	3.5	3.75	38.29	E WA Metro	no	4.5	5.25	4	5	3	Hunger/Poverty	16.33599848
2918	63	male	Highly Engaged	6	NA	Branch	1.458333333	4.25	4	3.5	2.75	1.75	15.036	Thurston	yes	4.833333333	4.5	3	2	6	Domestic abuse	4.400921481
2927	62	female	Highly Engaged	2	NA	Branch	1.041666667	3.75	3.5	2.25	2.75	2.75	14.907	Thurston	no	4.666666667	4.5	1	5	6	Domestic abuse	4.400921481
2937	47	male	Engaged	4	98503	Branch	0.625	4.25	3.5	3.5	3.25	3	19.312	Thurston	yes	3.333333333	3.75	3	4	1	Hunger/Poverty	10.62476433
2943	36	female	Highly Engaged	4	98579	Branch	-0.208333333	4	2.75	4	3.25	3.5	11.088	Thurston	yes	3.833333333	4.75	4	5	3	Law enforcement	11.935077
2944	51	female	Not Engaged	3	99161	Branch	0.458333333	3.5	4.25	3.5	3.5	3.25	4.816	E WA Non Metro	yes	3.333333333	2.5	2	4	5	Domestic abuse	10.62476433
2947	42	female	Engaged	6	98103	Branch	0.125	4	3.75	3.25	3.75	4.25	16.589	W WA Metro	no	2.5	3	3	5	6	Arts & culture	4.400921481
2949	35	female	Not Engaged	4	99224	Loan	0.5	4	2.5	3.75	3	1.5	2.167	E WA Metro	no	3.333333333	4.75	1	5	4	Education	25.71385937
2952	70	female	Highly Engaged	6	98026	Branch	2.958333333	4.5	4.75	2.75	1.25	1	6.416	W WA Metro	yes	5.333333333	5.5	1	3	6	Human/Civil rights	39.55637535
2953	55	male	Engaged	6	98115	Branch	1.791666667	4.25	3.5	2.75	1.5	2	2.74	W WA Metro	no	3.666666667	3.75	3	4	4	Health (i.e. cancer research)	37.56472033
2959	92	female	Engaged	4	98501	Branch	0.833333333	4	4	3.25	3	3.25	19.222	Thurston	yes	4.333333333	5	4	4	5	Specify	62.97330216
2960	54	female	Highly Engaged	4	98501	Branch	-0.25	4.25	4.25	4.25	4.5	4.75	30.953	Thurston	no	5.166666667	4.5	3	3	4	Health (i.e. cancer research)	21.06146345
2963	36	male	Not Engaged	3	98155	Branch	0.291666667	3.25	4	2.75	3.75	3.5	11.134	W WA Metro	no	3.166666667	5.25	3	3	5	Animal rights	37.01898894
2964	37	male	Highly Engaged	4	98501	Branch	1.916666667	3	4	2.25	1.75	0.75	34.814	Thurston	yes	3.333333333	3.25	1	5	3	Animal rights	0
2976	29	male	Engaged	5	98501	Branch	0.208333333	2.75	3.5	4.25	2.75	1.75	13.942	Thurston	no	3.666666667	4.25	3	3	4	Education	4.725464968
2977	42	male	Not Engaged	3	98290	Loan	-0.375	3	3.25	3.5	3.75	3.25	0.97	W WA Metro	yes	4.333333333	4.25	2	4	5	Environment	0
2982	71	female	Engaged	4	98405	Branch	3.583333333	4.25	4.75	0.75	1	1	46.03	W WA Metro	yes	5.333333333	5.25	3	5	6	Hunger/Poverty	51.92416753
2983	59	male	Highly Engaged	4	98335	Branch	1.208333333	4	4.25	2.75	3.25	2.75	37.512	W WA Metro	yes	3	5.75	5	4	6	Human/Civil rights	40.21384889
2989	65	male	Engaged	3	98502	Branch	0.875	4	4.25	3.75	2.5	3.5	21.077	Thurston	yes	4.166666667	4.25	3	4	6	Environment	21.06146345
2993	63	female	Not Engaged	2	98033	Loan	1.041666667	4.5	4.75	3.5	3.5	3.75	2.422	W WA Metro	no	1.666666667	2.75	3	6	4	Animal rights	16.80490868
3005	71	male	Highly Engaged	3	98346	Branch	0	3.75	4.25	4	4.25	3.75	18.978	W WA Non Metro	yes	3.333333333	4.5	2	5	5	Education	14.8376206
3015	59	female	Highly Engaged	3	98513	Branch	0.125	4.25	4	3.75	3.75	4.5	20.827	Thurston	yes	4.166666667	5	4	6	6	Hunger/Poverty	4.400921481
3019	68	female	Highly Engaged	4	99203	Branch	1.125	4.5	4.25	3.25	2.5	4	20.586	E WA Metro	yes	4.833333333	4.5	3	5	5	Hunger/Poverty	18.62783004
3027	35	male	Engaged	3	98270	Branch	0.208333333	4	3.75	4	3.5	3.5	2.638	W WA Metro	yes	3.833333333	4.75	3	5	5	Environment	10.11215563
3033	34	female	Engaged	4	98502	Branch	0.75	4	4	2.5	3.75	3.5	15.132	Thurston	no	4.166666667	4.5	3	5	6	Hunger/Poverty	4.400921481
3043	32	male	Not Engaged	6	98501	Other	0.458333333	3.5	3.25	2.5	3	3.25	0.249	Thurston	yes	4.333333333	4	4	4	5	Hunger/Poverty	13.22565614
3058	19	female	Engaged	2	98513	Branch	0.125	3.5	3.75	3.5	3.25	3.75	0.518	Thurston	no	3.666666667	4.5	3	3	6	Education	4.725464968
3059	64	female	Engaged	5	98043	Branch	0.375	3.5	4.75	3.75	3.5	4	12.337	W WA Metro	yes	5.666666667	6	1	1	6	Hunger/Poverty	29.88619811
3065	22	female	Engaged	3	98506	Branch	2.416666667	4.25	3.25	1.25	2	0.75	8.2	Thurston	yes	4.166666667	6	3	2	5	Health (i.e. cancer research)	42.8745898
3067	64	female	Highly Engaged	6	99122	Branch	0.208333333	4	2.75	3	3.25	3.25	31.668	E WA Non Metro	no	3.833333333	4.75	1	3	4	Homelessness	6.223842846
3070	87	male	Not Engaged	4	NA	Branch	-0.375	2.5	3.75	3.75	3.75	3	22.008	E WA Non Metro	no	4.833333333	4.5	3	5	4	Health (i.e. cancer research)	9.126386449
3079	86	female	Engaged	4	98531	Other	0.291666667	3	3.25	3	3.5	2	1.485	W WA Non Metro	no	3.5	4.25	4	5	6	Education	4.400921481
3118	62	female	Highly Engaged	6	NA	Branch	2.958333333	4.25	4	1.75	1	0.75	25.392	E WA Metro	no	4.666666667	5.25	5	2	6	Education	23.02875152
3119	35	other	Engaged	4	NA	Branch	0.458333333	3.25	2.5	2	3	2.25	3.877	E WA Non Metro	no	5	4	3	5	6	Environment	10.11215563
3120	55	male	Engaged	4	99362	Branch	0.708333333	3.75	3.5	3.5	3	2.25	26.644	E WA Non Metro	yes	4.5	4.75	2	3	5	Environment	52.09706339
3121	44	male	Engaged	6	99223	Branch	0.875	3.5	4.25	3.5	2.75	2.75	7.945	E WA Metro	no	4.166666667	4.75	3	3	5	Health (i.e. cancer research)	0
3124	68	male	Engaged	3	99034	Branch	0	4.5	5	5	4.5	4.75	29.69	E WA Non Metro	yes	1.666666667	4	2	4	6	Human/Civil rights	22.45629373
3128	22	female	Engaged	4	98580	Branch	-0.5	3.5	3	3.75	3.5	4	4.926	W WA Metro	yes	3.166666667	4.25	2	4	3	Education	9.126386449
3130	59	male	Engaged	6	98516	Branch	1.5	5	5	3.75	2.5	4.25	20.696	Thurston	no	5	6	1	2	6	Health (i.e. cancer research)	14.8376206
3140	38	male	Engaged	7	99004	Branch	-0.166666667	2.25	3.25	2.75	3.25	2.75	1.737	E WA Metro	yes	4.166666667	2	3	3	6	Education	24.0145207
3159	47	male	Engaged	4	98144	Branch	2.458333333	4.25	3	1	1	1.5	19.159	W WA Metro	yes	5.833333333	5.5	2	5	6	Environment	21.06146345
